ID#,Name,Breed,Transaction,,
1102521,Freud                 ,Poodle Mix,6/25/2018,,
1102522,Poodie               ,Pit Bull Mix,6/25/2018,,
1102523,Jack                   ,Chihuahua,6/25/2018,,
1102524,Thor                   ,Coonhound,6/29/2018,,
1102525,Lilly                    ,English Shepherd,6/28/2018,,
1102526,Rico                   ,Chihuahua,6/29/2018,,
1102527,Jackson             ,Beagle Mix,6/29/2018,,
1102528,Brutus                ,Miniature Schnauzer,7/2/2018,,
1102530,Charisma           ,Boxer Mix,7/3/2018,,
1102531,Zeb                    ,Labrador Retriever,6/29/2018,,
1102532,Callie                  ,Jack Russell Terrier,7/2/2018,,
1102533,Roxie                 ,Border Collie,9/8/2016,,
1102534,Marvel                ,Australian Cattle Dog,7/3/2018,,
1102535,Bo                      ,Boxer,7/3/2018,,
1102536,Chloe                 ,Australian Shepherd,7/17/2018,,
1102537,Baby                  ,Great Pyrenees,7/5/2018,,
1102538,Zeke                   ,German Shepherd Dog,7/5/2018,,
1102539,Grace                 ,German Shepherd Dog,7/5/2018,,
1102540,King                   ,American Pit Bull Terrier,7/3/2018,,
1102541,Maisey               ,Labrador Mix,7/5/2018,,
1102542,Miles                  ,Hound Mix,7/5/2018,,
1102543,Panna                ,Vizsla,7/5/2018,,
1102544,Fenrich               ,German Shepherd Dog,7/5/2018,,
1102545,Rico                   ,Terrier,7/6/2018,,
1102546,Spud                  ,Pit Bull Mix,7/6/2018,,
1102547,Beege                ,Boxer,7/9/2018,,
1102548,Luna                   ,Labrador Retriever,7/11/2018,,
1102549,Douglas             ,Weimaraner,7/11/2018,,
1102550,Rosko                ,Russian Black Terrier,7/12/2018,,
1102551,Phoebe              ,Labrador Retriever,7/12/2018,,
1102552,Chief                  ,Labrador Retriever,7/12/2018,,
1102553,Remi                  ,Labrador Retriever,7/12/2018,,
1102554,Ellie                    ,Labrador Mix,7/12/2013,,
1102555,Radley               ,Terrier Mix,2/22/2011,,
1102556,Belle                   ,Bichon Frise,7/13/2018,,
1102557,Sonny                ,Bichon Frise,7/13/2018,,
1102558,Cocoa                ,Chihuahua,7/13/2018,,
1102559,Snowball            ,Pug,7/13/2018,,
1102560,Jake                   ,Maltese,7/13/2018,,
1102561,Piper                  ,Mastiff,7/16/2018,,
1102562,Clover                ,Terrier Mix,7/17/2018,,
1102563,Oscar                 ,Dachshund,7/23/2018,,
1102564,Apollo                 ,Mastiff,7/18/2018,,
1102566,Armani               ,Mastiff,7/25/2018,,
1102567,Lola                    ,American Pit Bull Terrier,7/27/2018,,
1102568,Hershey             ,Labrador Mix,7/30/2018,,
1102569,Jovi                    ,Labradoodle,7/31/2018,,
1102570,Suzette              ,Poodle,8/24/2016,,
1102571,Emma                ,Sheltie,7/29/2014,,
1102572,Lola                    ,Poodle,8/2/2018,,
1102573,Winston              ,Bulldog,8/20/2018,,
1102574,Hank                  ,Miniature Pinscher,8/3/2018,,
1102575,Charlie               ,Labrador Mix,8/2/2018,,
1102576,Lily                     ,Beagle Mix,8/7/2018,,
1102577,Molly                  ,Boston Terrier,8/7/2018,,
1102578,Nyla                   ,Boxer Mix,8/9/2018,,
1102579,Baron                 ,Poodle,8/7/2018,,
1102580,Max                    ,Shih Tzu,8/8/2018,,
1102581,Belle                   ,Chihuahua,8/8/2018,,
1102582,Luna                   ,Labrador Mix,8/9/2018,,
1102583,Chavela             ,Shih Tzu,8/9/2018,,
1102584,Jasper                ,King Charles Spaniel,8/10/2018,,
1102585,Leela                  ,Pug,8/10/2018,,
1102586,Louie                  ,Yorkshire Terrier,8/10/2018,,
1102587,Guinness           ,Poodle,8/10/2018,,
1102588,Louie                  ,Chihuahua,8/13/2018,,
1102589,Tucker                ,Rottweiler,8/13/2018,,
1102590,Clue                   ,Hound Mix,8/13/2018,,
1102591,Chase                ,Pit Bull Mix,8/14/2018,,
1102592,Ruby                  ,Poodle,8/16/2018,,
1102593,Darren                ,German Shepherd Dog,8/16/2018,,
1102594,Jax                     ,Boston Terrier,8/17/2018,,
1102595,Rocky                 ,Maltese,8/17/2018,,
1102596,Leia                    ,Terrier Mix,8/17/2018,,
1102597,Hermes              ,Terrier Mix,8/17/2018,,
1102598,Arlo                    ,Chihuahua,8/17/2018,,
1102599,Sampson           ,Shih Tzu,8/20/2018,,
1102600,Luna                   ,Pit Bull Mix,8/21/2018,,
1102601,Hazel                 ,Dachshund,8/21/2018,,
1102602,Lola                    ,Hound Mix,8/22/2018,,
1102603,Louie                  ,Rottweiler,8/23/2018,,
1102604,Max                    ,Maltese,8/23/2018,,
1102605,Princess             ,Chihuahua,8/24/2018,,
1102606,Luna                   ,Siberian Husky,8/27/2018,,
1102607,Walter                ,Pit Bull Mix,8/29/2018,,
1102608,Mickey               ,Beagle,8/29/2018,,
1102609,Ormando            ,Miniature Pinscher,10/26/2015,,
1102610,Ziggy                  ,Chihuahua,8/31/2018,,
1102611,Gizmo                ,Cocker Spaniel,8/31/2018,,
1102612,Duke                  ,Pit Bull Mix,8/31/2018,,
1102613,Bailey                 ,German Shepherd Dog,9/4/2018,,
1102614,Poochie              ,Shih Tzu,9/4/2018,,
1102615,Ollie                   ,Siberian Husky,9/4/2018,,
1102616,Jeffrey                ,Shih Tzu,9/4/2018,,
1102617,Rufio                  ,Catahoula Leopard Dog,9/5/2018,,
1102618,Colby                 ,Chihuahua,9/10/2018,,
1102619,Duck                  ,Cavalier King Charles Spaniel,9/7/2018,,
1102620,Max                    ,American Pit Bull Terrier,7/2/2018,,
1102621,Ray Ray             ,Pembroke Welsh Corgi,9/11/2018,,
1102622,Rockford            ,Bernese Mountain Dog,9/11/2018,,
1102623,Riley                   ,German Shepherd Dog,9/11/2018,,
1102624,Allie                    ,Labrador Retriever,9/12/2018,,
1102625,Jake                   ,Labrador Retriever,9/13/2018,,
1102626,Hobbs                ,Labrador Retriever,9/13/2018,,
1102627,Winston              ,Shih Tzu,9/14/2018,,
1102628,Chewi                 ,Yorkshire Terrier,9/14/2018,,
1102630,Mabel                 ,English Mastiff,9/18/2018,,
1102631,Bella                   ,Labrador Mix,9/18/2018,,
1102632,Tess                   ,Bulldog,9/19/2018,,
1102633,Luca                   ,Great Pyrenees,9/19/2018,,
1102634,Lola                    ,Chihuahua,9/24/2018,,
1102635,Oliver                 ,Chihuahua,9/24/2018,,
1102636,Bentley               ,Cocker Spaniel,9/25/2018,,
1102637,Rocco                ,Mastiff,9/25/2018,,
1102638,Hobbs                ,Labrador Retriever,9/26/2018,,
1102639,Strip                   ,Pitbull,9/26/2018,,
1102640,Diesel                 ,Australian Cattle Dog,5/18/2018,,
1102641,Rhea                  ,Husky Mix,10/1/2018,,
1102642,Bo                      ,Labrador Mix,10/1/2018,,
1102643,Poop                  ,Labrador Mix,10/2/2018,,
1102644,Berkeley             ,Golden Retriever,10/3/2018,,
1102645,Oakley               ,Shetland Sheepdog,10/3/2018,,
1102646,Balboa Turbides,Pug,10/4/2018,,
1102647,Alex                    ,Poodle,10/4/2018,,
1102648,Prince                ,Havanese,10/5/2018,,
1102649,Luccianno          ,Poodle,10/9/2018,,
1102650,Leo                     ,Labrador Mix,10/9/2018,,
1102651,Zoe                    ,Bulldog,10/9/2018,,
1102652,Tank                   ,Pitbull,10/11/2018,,
1102653,Max                    ,American Pit Bull Terrier,9/18/2018,,
1102654,Frodo                 ,Labrador Retriever,10/12/2018,,
1102655,Lola                    ,Pitbull,10/12/2018,,
1102656,Jacquie              ,Labrador Mix,10/12/2018,,
1102657,Keuka                ,Labrador Retriever,10/12/2018,,
1102658,Ronnie               ,Larson Lakeview Bulldogge,10/3/2008,,
1102659,Brooklynn Tanner              ,Boxer Mix,10/15/2018,,
1102660,Luna                   ,Yorkshire Terrier,10/16/2018,,
1102661,Rocky                 ,Pit Bull Mix,10/17/2018,,
1102662,Twinkie              ,Shih Tzu,10/18/2018,,
1102663,Bentley               ,Basset Hound,10/18/2018,,
1102664,Molly Mae          ,Golden Retriever,10/18/2018,,
1102665,Romeo               ,Shih Tzu,10/19/2018,,
1102666,Pucci Murray      ,Shih Tzu,10/22/2018,,
1102667,Scruffy               ,Terrier Mix,10/22/2018,,
1102668,Pop Davis          ,American Bulldog,10/22/2018,,
1102669,Emma                ,Golden Retriever,10/24/2018,,
1102670,Tito                     ,Boston Terrier,10/25/2018,,
1102671,Nala                   ,Terrier Mix,10/29/2018,,
1102672,Ramsey             ,Chihuahua,10/30/2018,,
1102672,Delta                  ,Labrador Mix,7/25/2016,,
1102673,Light                   ,American Eskimo Dog,11/1/2018,,
1102674,Duncan              ,Shih Tzu,10/30/2018,,
1102675,Zoey Joiner        ,Pitbull,11/1/2018,,
1102676,Pepper               ,Terrier Mix,11/2/2018,,
1102677,Princess             ,Yorkshire Terrier,11/5/2018,,
1102678,Lexy                   ,Bernese Mountain Dog,11/9/2018,,
1102679,Ella                     ,Hound Mix,11/9/2018,,
1102680,Dieseal               ,Pit Bull Mix,11/9/2018,,
1102681,Blanco                ,Maltese,11/13/2018,,
1102682,Aella                   ,Pit Bull Mix,11/13/2018,,
1102683,Elmer Fudd        ,Pit Bull Mix,11/13/2018,,
1102684,Woodrow           ,Labrador Retriever,7/11/2016,,
1102685,Harley                ,Dachshund,11/15/2018,,
1102686,Baby Sud           ,Terrier Mix,4/19/2017,,
1102687,Pauti                  ,Shih Tzu,11/15/2018,,
1102688,Simon                ,Shih Tzu,11/15/2018,,
1102689,Sophie               ,Shih Tzu,11/15/2018,,
1102690,Snickers             ,Boxer,11/16/2018,,
1102691,Conan                ,Labrador Retriever,11/16/2018,,
1102692,Diesel                 ,Cane Corso,11/19/2018,,
1102693,Kila                     ,Cane Corso,11/19/2018,,
1102694,Chloe                 ,Welsh Corgi,11/19/2018,,
1102695,Bo                      ,Beagle,11/20/2018,,
1102696,Nino                   ,Pit Bull Mix,11/26/2018,,
1102697,Penny                ,Australian Shepherd,11/27/2018,,
1102698,Willow                ,Australian Shepherd,11/30/2018,,
1102699,Coral                  ,Pit Bull Mix,12/3/2018,,
1102700,Molly                  ,Boxer,12/3/2018,,
1102701,Rocky                 ,Pit Bull Mix,12/3/2018,,
1102703,Minnie                ,Boston Terrier,12/4/2018,,
1102704,Ruby                  ,Labrador Mix,5/23/2013,,
1102705,Milo                    ,Maltese,12/6/2018,,
1102706,Gunner               ,Cavalier King Charles Spaniel,12/6/2018,,
1102707,Bert                    ,Dachshund,12/7/2018,,
1102708,LeRoy                ,Dachshund,12/7/2018,,
1102709,Teddy                 ,Chinese Crested Dog,12/8/2017,,
1102710,Oliver                 ,Golden Retriever,12/11/2018,,
1102711,Chewie               ,Dachshund,12/17/2018,,
1102712,Apollo                 ,German Shepherd Dog,12/18/2018,,
1102713,Fluffy                  ,Poodle Mix,12/18/2018,,
1102714,Grey                   ,American Staffordshire Terrier,12/19/2018,,
1102715,Lucy                   ,Boxer Mix,12/19/2018,,
1102717,Coco                  ,Chihuahua,12/20/2018,,
1102718,Buster                ,Papillon,12/21/2018,,
1102719,Atara                  ,Dobermann Pinscher,12/21/2018,,
1102721,Nessie Mae        ,Bloodhound,12/26/2018,,
1102722,Trevett               ,Poodle,12/26/2018,,
1102723,Moe                    ,Labrador Retriever,12/27/2018,,
1102724,ACE                   ,German Shepherd Dog,5/31/2017,,
1102725,Farley Hudson   ,Beagle Mix,12/31/2018,,
1102726,Burgess             ,Terrier Mix,1/3/2019,,
1102727,Velda                 ,Rhodesian Ridgeback,1/3/2019,,
1102728,Joey                   ,Husky Mix,1/3/2019,,
1102729,Finnegan            ,Labrador Retriever,1/4/2019,,
1102730,Canyon              ,Labrador Husky,1/4/2019,,
1102731,Gizmo                ,Pug,1/7/2019,,
1102732,Cindy                 ,Pomeranian,1/8/2019,,
1102733,Ferris                 ,Miniature Pinscher,1/8/2019,,
1102734,Molly                  ,"Schnauzer, Standard",1/8/2019,,
1102735,Winston              ,"Schnauzer, Standard",1/8/2019,,
1102736,Haze                  ,Pit Bull Mix,1/9/2019,,
1102738,Milo                    ,Maltese,1/10/2019,,
1102739,Pooch                ,Yorkshire Terrier,1/11/2019,,
1102740,Dixie                   ,Border Collie,6/1/2010,,
1102741,Gwen                 ,Hound Mix,1/14/2019,,
1102742,Daisy                  ,Hound Mix,1/14/2019,,
1102743,Molly                  ,Labrador Retriever,6/6/2011,,
1102744,Mo                      ,Labrador Retriever,1/16/2019,,
1102745,Bo                      ,German Shepherd Dog,1/22/2020,,
1102746,Rory                   ,Bulldog,1/16/2019,,
1102747,Leo                     ,Siberian Husky,1/17/2019,,
1102748,Gator                  ,Beagle Mix,1/18/2019,,
1102749,Sofie                  ,Shepherd Mix,1/18/2019,,
1102750,Harley                ,Rat Terrier,1/18/2019,,
1102751,Worm                 ,Hound Mix,1/18/2019,,
1102752,Dakota               ,Siberian Husky,1/25/2019,,
1102753,Oliver                 ,Yorkshire Terrier,1/29/2019,,
1102754,Troy                   ,American Pit Bull Terrier,1/29/2019,,
1102755,Hunter                ,Chihuahua,1/30/2019,,
1102756,King                   ,Yorkshire Terrier,1/31/2019,,
1102757,Harry-Kane        ,Hound Mix,1/31/2019,,
1102758,Bali                     ,Beagle Mix,2/1/2019,,
1102759,Lucy                   ,Hound Mix,1/18/2018,,
1102760,Eddie                 ,Pekingese,2/1/2019,,
1102761,Mia                     ,Labrador Retriever,2/1/2019,,
1102762,King                   ,Pit Bull Mix,2/4/2019,,
1102763,Dexter                ,Pit Bull Mix,2/5/2019,,
1102764,Penny Harden    ,Pitbull,9/1/2017,,
1102765,Daisy                  ,Belgian Shepherd Dog (Groenendael),2/8/2019,,
1102767,Kato                   ,Akita,2/13/2019,,
1102768,Stella Lee           ,German Shepherd Dog,2/13/2019,,
1102769,Lexi                    ,German Shepherd Dog,2/13/2019,,
1102770,Johnny               ,Shepherd Mix,2/19/2019,,
1102771,Micah                 ,Labrador Retriever,2/25/2019,,
1102772,Yuki                    ,Shepherd Mix,2/25/2019,,
1102773,Nugget               ,Chihuahua,2/27/2019,,
1102774,Abigail                ,Shepherd Mix,2/28/2019,,
1102775,Opie                   ,Australian Cattle Dog,2/28/2019,,
1102776,Willow Dusty-Rose        ,Siberian Husky,3/1/2019,,
1102777,Luna                   ,Labrador Retriever,3/4/2019,,
1102778,Jax                     ,Shepherd Mix,3/4/2019,,
1102779,Alize                   ,Yorkshire Terrier,3/5/2019,,
1102780,Phrankie            ,Yorkshire Terrier,3/5/2019,,
1102781,Jack                   ,Havanese,3/6/2019,,
1102782,Rambo               ,American Pit Bull Terrier,3/6/2019,,
1102783,Maggie Page     ,Basset Hound,3/7/2019,,
1102784,Dozer                 ,Hound Mix,3/8/2019,,
1102785,Bailey                 ,Bulldog,3/8/2019,,
1102786,Monty                 ,American Bulldog,3/11/2019,,
1102787,Molly                  ,Pomeranian,3/11/2019,,
1102788,Zeke                   ,Pit Bull Mix,3/13/2019,,
1102789,Rocky                 ,Rottweiler Mix,9/21/2007,,
1102790,Tubaluv              ,Puggle,3/13/2019,,
1102791,Blue                   ,Pitbull,3/13/2019,,
1102792,D.O.G.               ,Labrador Retriever,3/15/2019,,
1102793,Tink Lucy Singleton           ,Havanese,3/18/2019,,
1102794,Sparkle              ,Chihuahua,3/18/2019,,
1102795,Geneva              ,German Shorthaired Pointer,3/18/2019,,
1102796,Dutchez             ,Pitbull,3/18/2019,,
1102797,Elias                   ,Cockapoo,3/18/2019,,
1102798,Rye                    ,German Shepherd Dog,3/18/2019,,
1102799,Benjamin            ,Cocker Spaniel,3/18/2019,,
1102800,Hunter                ,German Shepherd Dog,3/18/2019,,
1102801,Tina Turner        ,Greyhound,3/20/2019,,
1102802,Giavanna           ,Mastiff,3/20/2019,,
1102803,Baxter                ,Labrador Retriever,3/21/2019,,
1102804,Apache              ,Irish Terrier,3/25/2019,,
1102805,Benji Rebel        ,Pit Bull Mix,3/28/2019,,
1102806,Tezi                    ,Pitbull,4/1/2019,,
1102807,Grizzley              ,Pomeranian,4/1/2019,,
1102808,Cameron Buster,Lhasa Apso,4/2/2019,,
1102809,Nova                  ,Husky Mix,10/20/2017,,
1102810,Loki                    ,Irish Wolfhound,4/3/2019,,
1102811,King Edward      ,Pit Bull Mix,4/5/2019,,
1102812,Lucky Linus        ,Terrier Mix,4/5/2019,,
1102813,"Naasir ""The Moor""             ",Cane Corso,4/5/2019,,
1102814,Eli                       ,Australian Shepherd,4/8/2019,,
1102815,Millie                  ,Boxer Mix,4/8/2019,,
1102816,Daisy                  ,Goldendoodle,4/9/2019,,
1102817,Loki                    ,Hound Mix,4/10/2019,,
1102818,Rita                    ,Beagle,4/10/2019,,
1102819,Milo                    ,Chihuahua,4/11/2019,,
1102820,Oreo Velez         ,Japanese Chin,4/12/2019,,
1102821,Cole                   ,Labrador Mix,4/12/2019,,
1102822,Nayroo               ,Pungsan Dog,4/15/2019,,
1102823,Lilly                    ,Golden Retriever,4/15/2019,,
1102824,Norman              ,Hound Mix,4/15/2019,,
